"BehaviorSpace results (NetLogo 6.1.2-beta2)"
"SIsaR_0.9.5TRIALS_wave2.nlogo"
"experiments 2 seeds"
"12/01/2020 19:50:34:646 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"317","317","167","123456","60202510","4","0","5","0","0","77","0","175","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81","180","2","168","0","0","4","5"
"318","318","273","123456","41708152","48","20","59","6","0","207","28","292","8","3","344","28","623","8","6","349","28","632","8","6","350","633","6","274","0","0","7","6"
"319","319","330","123456","58635763","6","0","7","0","0","15","0","20","0","0","106","0","337","0","2","191","0","504","0","6","215","526","6","331","0","1","5","12"
"320","320","152","123456","80194217","4","0","4","0","1","8","0","10","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","12","1","153","0","0","1","0"
"322","322","59","123456","56620824","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","1","60","1","0","1","0"
"321","321","103","123456","76782576","7","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","24","0","104","0","0","1","1"
"323","323","72","123456","68334524","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","4","0","73","0","0","1","0"
"324","324","290","123456","49943128","12","0","14","0","0","105","0","161","0","2","239","0","506","0","4","276","0","576","0","4","280","580","4","291","0","0","4","8"
"325","325","412","123456","80553633","8","0","17","0","0","100","0","195","0","0","241","0","510","0","2","320","0","647","0","3","331","670","3","413","0","1","3","12"
"326","326","195","123456","97553179","23","18","13","3","0","50","20","32","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","53","39","0","196","1","0","2","1"
"327","327","90","123456","36808297","11","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","12","0","91","1","0","1","0"
"328","328","113","123456","27440690","6","0","6","0","0","16","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","16","0","114","0","1","1","0"
"329","329","72","123456","41160164","25","19","9","6","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","15","1","73","0","0","1","0"
"331","331","74","123456","14012329","2","0","3","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","1","75","0","0","1","0"
"330","330","174","123456","13250122","3","0","11","0","0","24","0","41","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","44","0","175","0","1","2","0"
"332","332","288","123456","59627522","10","4","9","3","0","72","7","136","3","0","196","7","424","3","1","218","7","448","3","2","218","449","2","289","1","0","2","0"
"333","333","263","123456","86269717","34","13","49","4","0","176","39","231","12","3","230","53","330","21","4","235","53","332","21","4","235","332","4","264","0","0","4","3"
"335","335","299","123456","71102915","21","16","14","3","0","102","16","100","3","2","126","16","119","3","2","154","16","187","3","3","158","188","3","300","1","0","3","1"
"334","334","342","123456","2011063","32","14","32","5","0","123","29","147","11","1","159","29","248","11","1","222","29","351","11","2","273","433","2","343","0","0","5","5"
"337","337","81","123456","23185287","14","14","4","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","8","0","82","0","0","1","0"
"338","338","131","123456","11561424","9","0","5","0","0","23","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","15","0","132","0","0","1","0"
"336","336","402","123456","78444725","23","16","16","3","1","108","30","91","8","2","119","30","113","8","2","142","30","211","8","2","228","382","6","403","0","1","2","5"
"339","339","288","123456","68996113","6","0","9","0","0","64","0","101","0","1","175","0","404","0","1","206","0","433","0","1","207","434","1","289","2","1","3","7"
"340","340","179","123456","87528786","11","0","11","0","0","42","0","38","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","45","43","1","180","0","0","1","1"
"342","342","145","123456","50526511","7","0","5","0","0","25","0","24","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","25","0","146","1","0","2","0"
"341","341","312","123456","99924107","14","9","6","1","0","25","9","23","1","0","63","9","90","1","1","86","9","121","1","1","86","125","1","313","0","0","1","2"
"344","344","75","123456","93244002","4","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","6","0","76","0","0","1","0"
"343","343","241","123456","28351201","4","0","6","0","0","17","0","33","0","0","42","0","91","0","0","-1","-1","-1","-1","-1","47","93","0","242","0","0","1","3"
"345","345","365","123456","17562640","6","0","6","0","0","18","0","26","0","0","47","0","99","0","1","74","0","164","0","1","129","275","3","366","0","1","1","3"
"347","347","75","123456","62029723","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","5","1","76","0","0","1","0"
"346","346","332","123456","90387815","5","0","12","0","0","108","0","200","0","1","203","0","437","0","1","270","0","512","0","1","284","535","2","333","0","1","3","7"
"348","348","79","123456","41514471","5","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","9","0","80","1","0","1","0"
"349","349","111","123456","25054832","5","0","7","0","0","28","0","27","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","27","0","112","0","0","2","0"
"350","350","127","123456","86479125","3","0","6","0","0","18","0","35","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","35","0","128","0","0","1","0"
"351","351","154","123456","19029798","12","0","3","0","0","19","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","17","0","155","0","0","1","1"
"353","353","147","123456","26580759","5","0","7","0","0","15","0","14","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","14","0","148","0","0","1","1"
"352","352","364","123456","66612916","5","0","4","0","0","36","0","52","0","0","177","0","414","0","1","254","0","497","0","2","272","549","2","365","0","1","4","5"
"355","355","112","123456","51331220","5","0","5","0","0","13","0","12","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","12","1","113","0","0","1","2"
"356","356","61","123456","42940631","3","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","2","0","62","0","0","1","0"
"357","357","97","123456","83083567","1","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","9","0","98","1","0","1","1"
"354","354","338","123456","74113465","3","0","3","0","0","80","0","84","0","0","168","0","378","0","0","243","8","499","3","2","254","503","2","339","0","0","4","3"
"358","358","78","123456","1273030","5","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","10","0","79","1","0","1","0"
"359","359","99","123456","81263452","2","1","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","13","0","100","0","0","1","0"
"361","361","106","123456","77863600","4","0","5","0","0","15","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","13","0","107","1","0","1","0"
"362","362","236","123456","14719478","7","0","8","0","0","55","0","67","0","0","58","0","73","0","0","-1","-1","-1","-1","-1","59","74","0","237","1","0","1","0"
"360","360","339","123456","73412667","9","3","7","0","0","85","51","72","12","0","141","51","211","12","0","192","51","342","12","2","233","416","2","340","3","0","2","6"
"363","363","64","123456","41459162","9","8","5","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","5","0","65","0","0","1","0"
"364","364","121","123456","55179022","5","0","4","0","0","23","0","19","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","20","1","122","0","0","1","0"
"366","366","94","123456","63525203","10","8","7","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","12","1","95","1","0","1","0"
"365","365","345","123456","30959211","2","0","4","0","0","34","0","51","0","0","191","0","407","0","1","304","0","701","0","3","341","743","4","346","0","1","5","4"
"367","367","299","123456","34084629","23","0","37","0","0","140","18","198","1","2","220","18","383","1","3","241","18","416","1","3","247","420","3","300","0","0","2","3"
"369","369","216","123456","48452691","4","0","7","0","0","19","0","25","0","0","94","0","172","0","3","-1","-1","-1","-1","-1","94","173","3","217","1","1","4","2"
"368","368","349","123456","37736151","6","0","14","0","0","92","0","185","0","2","225","0","521","0","5","260","0","596","0","5","266","613","5","350","1","0","7","4"
"371","371","174","123456","69502407","18","1","24","0","0","63","8","77","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","66","81","0","175","0","0","2","2"
"370","370","308","123456","24894457","26","16","13","3","0","62","16","73","3","1","231","16","398","3","2","279","16","483","3","3","284","487","3","309","0","0","5","6"
"372","372","113","123456","67439687","21","16","7","3","0","29","16","21","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","21","0","114","0","0","1","0"
"373","373","115","123456","28955772","8","0","8","0","1","15","0","16","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","16","1","116","0","0","1","1"
"375","375","76","123456","20448466","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","7","0","77","0","0","1","1"
"376","376","247","123456","21209937","26","20","15","5","0","47","20","48","5","0","84","20","123","5","0","-1","-1","-1","-1","-1","86","124","1","248","1","0","3","2"
"374","374","402","123456","1509343","10","0","6","0","1","88","32","76","6","2","130","32","196","6","3","163","32","265","6","4","177","281","4","403","2","0","5","0"
"377","377","190","123456","4140870","28","19","12","6","0","104","19","172","6","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","120","185","5","191","0","0","1","1"
"378","378","199","123456","21324865","3","0","4","0","0","25","0","30","0","0","27","0","35","0","0","-1","-1","-1","-1","-1","27","35","0","200","0","0","1","0"
"380","380","93","123456","90026055","15","10","13","1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","21","1","94","1","1","1","0"
"379","379","201","123456","38703568","66","26","126","8","0","261","34","407","10","2","284","34","438","10","2","-1","-1","-1","-1","-1","284","438","2","202","0","0","7","5"
"381","381","183","123456","18895781","4","0","4","0","0","16","0","30","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","39","79","1","184","0","1","1","0"
"382","382","125","123456","70845374","4","0","8","0","0","28","0","34","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","35","0","126","0","0","2","0"
"384","384","329","123456","79095413","4","0","5","0","0","14","0","21","0","0","82","0","254","0","2","145","0","387","0","2","149","394","2","330","0","0","2","3"
"383","383","327","123456","6765957","8","0","13","0","0","97","0","265","0","0","229","0","547","0","1","288","0","634","0","2","303","653","4","328","1","0","4","5"
"385","385","480","123456","68130104","9","3","8","2","0","36","17","18","2","0","78","17","152","2","0","156","17","329","2","1","207","433","1","481","0","1","3","1"
"386","386","354","123456","4038800","38","34","16","7","0","90","46","85","8","0","255","56","434","9","2","363","56","620","9","4","387","678","5","355","2","3","2","2"
"387","387","287","123456","90866825","25","13","36","0","0","159","20","247","1","1","360","62","586","4","3","380","67","607","7","3","382","610","3","288","0","0","3","4"
"388","388","363","123456","98555415","4","0","9","0","0","57","0","147","0","2","169","0","359","0","4","274","0","585","0","4","346","627","5","364","1","0","3","1"
"390","390","340","123456","47426956","11","0","15","0","0","72","0","61","0","1","85","0","100","0","1","135","24","171","4","2","172","191","2","341","0","0","2","3"
"389","389","421","123456","73838551","3","0","3","0","0","13","0","13","0","0","103","0","221","0","2","157","0","308","0","2","194","376","2","422","0","0","3","2"
"392","392","114","123456","27371624","10","0","9","0","0","19","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","19","13","0","115","0","2","2","1"
"391","391","236","123456","30540231","26","17","23","4","0","105","63","73","11","2","168","63","224","11","2","-1","-1","-1","-1","-1","169","226","2","237","0","0","3","2"
"394","394","105","123456","80668503","1","0","2","0","0","5","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","5","0","106","0","0","1","0"
"393","393","249","123456","43646990","6","0","21","0","0","71","0","108","0","2","111","0","194","0","2","-1","-1","-1","-1","-1","117","197","2","250","0","0","2","2"
"395","395","110","123456","3125591","4","0","3","0","0","13","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","4","0","111","0","0","1","0"
"396","396","68","123456","41057967","4","0","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","9","1","69","1","0","1","0"
"398","398","342","123456","85397034","6","0","17","0","0","94","0","120","0","2","210","0","406","0","3","253","0","485","0","3","268","500","4","343","2","0","3","8"
"397","397","330","123456","96585394","19","14","17","5","0","101","14","157","5","1","223","14","423","5","2","299","14","601","5","5","332","621","6","331","1","1","6","7"
"400","400","120","123456","48719174","27","18","16","7","1","41","18","33","7","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","41","33","1","121","0","1","1","0"
"401","401","62","123456","76325392","2","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","2","0","63","0","0","1","0"
"399","399","271","123456","61156690","11","2","10","1","0","108","8","178","2","0","176","8","338","2","2","176","8","344","2","2","176","345","2","272","0","0","3","1"
"403","403","173","123456","56291654","12","0","15","0","0","53","0","59","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","55","62","0","174","0","0","3","0"
"402","402","281","123456","70756566","5","0","2","0","0","23","0","48","0","0","125","0","312","0","2","144","0","333","0","2","144","333","2","282","0","0","3","2"
"405","405","127","123456","67609210","8","6","5","2","0","37","33","17","11","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","37","17","0","128","1","0","1","0"
"404","404","176","123456","23151121","10","0","18","0","0","105","0","208","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","107","215","0","177","0","0","1","2"
"407","407","87","123456","27982855","8","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","8","0","88","0","0","1","0"
"408","408","67","123456","59675482","3","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","3","0","68","0","0","1","0"
"406","406","217","123456","64253369","6","0","9","0","1","63","0","67","0","2","73","0","79","0","2","-1","-1","-1","-1","-1","74","79","2","218","1","0","1","1"
"409","409","170","123456","24047476","17","6","20","5","0","122","6","148","5","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","128","157","4","171","0","0","2","0"
"410","410","333","123456","16926382","6","1","9","0","0","92","10","182","1","0","174","37","346","9","2","231","37","503","9","3","253","524","4","334","1","0","6","1"
"411","411","568","123456","64802558","8","0","7","0","0","34","0","80","0","0","54","0","99","0","0","96","0","166","0","0","165","336","2","569","0","1","1","4"
"412","412","352","123456","18275707","23","11","15","2","0","83","21","104","4","1","151","21","276","4","2","213","21","438","4","3","238","472","3","353","1","0","5","3"
"413","413","311","123456","80711648","7","1","7","0","0","40","15","70","4","0","72","15","110","4","0","78","15","114","4","0","79","115","0","312","0","0","3","2"
"415","415","110","123456","86943215","2","0","5","0","0","8","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","8","0","111","0","0","1","0"
"416","416","107","123456","98967299","4","0","2","0","0","8","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","2","0","108","0","0","1","0"
"414","414","314","123456","23205656","26","1","46","0","0","185","14","306","5","4","284","14","503","5","5","310","14","522","5","5","310","524","5","315","0","1","8","5"
"418","418","117","123456","48936406","3","0","4","0","0","5","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","7","0","118","0","0","1","0"
"417","417","354","123456","75575548","9","1","6","0","0","66","12","75","7","0","126","12","223","7","0","194","12","446","7","0","236","496","2","355","1","3","5","4"
"420","420","76","123456","28509976","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","5","0","77","0","0","1","0"
"419","419","282","123456","15986677","4","1","7","0","0","74","21","153","4","0","144","21","247","4","2","159","21","281","4","3","159","282","3","283","1","0","2","5"
"421","421","130","123456","57804255","5","0","7","0","0","27","0","26","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","27","1","131","1","1","2","0"
"422","422","122","123456","75167560","16","8","11","2","0","29","8","27","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","29","27","0","123","0","0","1","1"
"424","424","87","123456","97468497","8","0","9","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","23","23","0","88","1","0","2","1"
"423","423","218","123456","79938172","3","0","3","0","0","26","0","52","0","0","54","0","97","0","0","-1","-1","-1","-1","-1","54","98","1","219","0","0","1","0"
"426","426","302","123456","80017456","38","30","19","6","1","99","37","112","7","4","194","37","284","7","4","205","37","295","7","4","209","296","4","303","0","2","2","2"
"427","427","83","123456","97158403","5","0","8","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","14","1","84","0","1","1","0"
"425","425","389","123456","79761247","29","17","15","8","0","74","17","104","8","0","135","17","233","8","1","196","17","339","8","1","248","478","1","390","0","1","2","4"
"428","428","104","123456","43054389","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","7","0","105","0","0","1","0"
"429","429","176","123456","75691252","21","15","8","4","0","54","15","44","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","59","53","0","177","0","0","3","2"
"430","430","154","123456","79133625","5","0","4","0","0","15","0","16","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","17","0","155","0","0","1","0"
"431","431","84","123456","81886357","6","3","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","22","11","0","85","0","0","1","1"
"432","432","102","123456","64306372","17","12","12","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","32","0","103","0","1","1","0"
"433","433","115","123456","2081278","6","0","7","0","0","14","0","12","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","12","0","116","0","0","2","0"
"435","435","172","123456","53153445","5","0","7","0","0","30","0","70","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","35","77","1","173","0","0","1","1"
"434","434","335","123456","29589397","4","0","9","0","0","23","0","34","0","0","142","0","294","0","1","211","0","453","0","2","237","466","2","336","0","0","4","5"
"437","437","81","123456","26155569","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","0","82","0","0","1","0"
"436","436","377","123456","42458764","11","1","7","0","0","94","9","97","1","0","219","30","340","4","1","332","66","530","18","3","353","562","3","378","1","1","5","5"
"439","439","128","123456","9985312","24","21","12","4","0","33","21","30","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","34","30","0","129","0","0","1","0"
"438","438","328","123456","77818006","3","0","3","0","0","55","0","149","0","1","199","0","484","0","4","263","0","598","0","4","277","618","4","329","0","1","8","4"
"441","441","80","123456","90601652","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","0","81","1","1","1","0"
"440","440","388","123456","38125957","7","0","4","0","0","23","0","44","0","0","169","19","322","6","1","264","50","431","13","3","319","571","4","389","1","3","5","3"
"442","442","372","123456","81031689","6","0","11","0","0","65","0","103","0","0","212","0","507","0","2","265","29","553","9","5","282","574","5","373","0","0","5","6"
"443","443","184","123456","84154770","8","6","8","2","1","15","8","14","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","15","2","185","1","0","1","1"
"444","444","176","123456","38036302","2","0","8","0","0","16","0","20","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","22","0","177","0","0","1","0"
"446","446","75","123456","38591212","6","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","0","76","0","0","1","0"
"447","447","90","123456","11061364","6","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","10","6","0","91","0","0","1","0"
"448","448","54","123456","26575374","1","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","3","0","55","0","0","1","0"
"445","445","321","123456","20603649","6","0","4","0","0","28","0","66","0","0","93","0","200","0","2","240","0","526","0","3","284","562","4","322","0","1","3","3"
"449","449","400","123456","60552677","7","2","7","1","0","32","21","21","4","0","142","21","306","4","3","220","21","431","4","3","311","619","7","401","0","0","3","10"
"451","451","91","123456","17251312","20","15","6","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","28","19","0","92","0","0","1","0"
"450","450","389","123456","54192953","16","10","8","1","1","60","10","154","1","1","166","10","360","1","2","184","10","382","1","2","204","425","4","390","1","0","3","6"
"452","452","81","123456","55255436","7","7","5","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","7","6","1","82","0","0","1","0"
"453","453","90","123456","57431085","7","1","6","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","27","15","0","91","0","1","1","0"
"454","454","103","123456","86754672","22","10","21","5","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","69","64","0","104","0","0","1","1"
"455","455","94","123456","22930830","5","0","2","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","8","6","0","95","0","0","1","0"
"457","457","108","123456","77602741","5","1","8","0","0","42","16","17","3","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","42","17","1","109","0","0","1","1"
"456","456","240","123456","16325455","9","2","11","1","0","136","19","305","6","0","269","19","528","6","3","-1","-1","-1","-1","-1","275","532","3","241","1","1","3","4"
"459","459","111","123456","89255056","7","6","6","0","0","30","16","16","3","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","30","16","0","112","0","0","1","0"
"458","458","497","123456","39930776","23","15","10","4","0","43","15","45","4","1","117","15","211","4","4","147","15","277","4","5","240","433","8","498","0","0","3","4"
"460","460","332","123456","97041819","10","2","5","0","0","61","13","126","6","0","196","13","382","6","0","284","13","574","6","3","307","588","3","333","0","0","5","3"
"462","462","88","123456","97809827","4","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","16","0","89","0","0","1","0"
"461","461","367","123456","38632236","2","0","5","0","0","38","0","89","0","2","180","0","381","0","2","330","61","564","22","6","353","606","7","368","0","0","4","7"
"463","463","339","123456","23384260","14","8","7","0","0","77","11","152","0","2","201","11","507","0","4","272","11","602","0","6","280","617","6","340","2","1","4","7"
"465","465","134","123456","36883598","5","0","5","0","0","12","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","12","13","0","135","0","0","1","0"
"464","464","290","123456","44031908","3","0","6","0","0","55","0","101","0","2","265","0","560","0","4","308","0","600","0","5","309","603","5","291","0","0","3","5"
"466","466","148","123456","58928833","8","0","11","0","0","35","0","34","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","36","36","0","149","0","0","2","0"
"467","467","113","123456","50397388","20","16","18","9","0","39","16","32","9","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","39","32","1","114","0","0","1","3"
"468","468","215","123456","66020489","36","1","74","0","0","226","22","321","3","5","348","22","566","3","5","-1","-1","-1","-1","-1","349","566","5","216","0","1","4","6"
"470","470","199","123456","98763532","4","0","4","0","0","11","0","11","0","0","20","0","17","0","0","-1","-1","-1","-1","-1","20","17","0","200","0","0","1","1"
"469","469","309","123456","37910890","6","0","13","0","0","63","0","56","0","0","226","0","542","0","3","302","20","620","5","5","307","621","5","310","0","0","6","8"
"471","471","65","123456","28416316","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","6","5","0","66","0","0","1","1"
"473","473","121","123456","42466385","3","0","3","0","0","15","0","13","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","13","0","122","0","0","1","0"
"472","472","246","123456","40231129","7","0","6","0","0","15","0","13","0","0","54","0","88","0","0","-1","-1","-1","-1","-1","60","94","1","247","0","0","1","1"
"475","475","121","123456","80740514","11","10","5","1","2","13","10","11","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","11","2","122","0","0","1","0"
"474","474","293","123456","77284619","8","0","7","0","0","38","0","31","0","0","47","0","53","0","0","52","0","67","0","1","52","68","1","294","0","0","1","1"
"476","476","148","123456","87070220","6","0","10","0","0","47","0","83","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","49","87","1","149","0","0","2","1"
"477","477","146","123456","25955350","4","0","4","0","0","5","0","10","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","5","13","0","147","0","0","1","1"
"479","479","83","123456","1164388","4","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","8","0","84","1","0","1","0"
"480","480","84","123456","40334592","5","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","5","0","85","0","0","1","0"
"478","478","441","123456","54792678","4","0","5","0","0","11","0","12","0","0","46","0","103","0","0","158","0","339","0","3","214","405","5","442","0","0","3","2"
"481","481","281","123456","90400200","50","14","60","6","1","248","40","446","9","7","321","40","559","9","7","342","40","599","9","7","342","601","7","282","0","0","7","7"
"482","482","123","123456","58879285","12","6","12","4","0","20","6","24","4","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","25","1","124","0","0","2","0"
"483","483","66","123456","68666196","2","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","12","0","67","0","0","1","0"
"485","485","83","123456","81217662","17","16","5","2","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","20","5","0","84","0","0","1","0"
"484","484","316","123456","37369577","15","0","22","0","0","91","0","105","0","1","101","0","113","0","1","160","0","256","0","1","176","283","2","317","1","0","4","6"
"487","487","95","123456","6938053","5","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","9","8","0","96","0","0","1","1"
"488","488","82","123456","8055450","3","1","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","26","15","0","83","0","0","1","1"
"486","486","307","123456","25861458","33","22","12","3","0","123","22","185","3","1","278","41","495","5","5","360","48","623","6","5","365","631","6","308","0","1","5","5"
"490","490","100","123456","16110448","18","9","17","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","57","54","1","101","0","0","1","2"
