"BehaviorSpace results (NetLogo 6.1.1)"
"SIsaR_0.9.4.1tmp.nlogo"
"experiments 2 seeds"
"08/11/2020 16:39:03:577 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","[step]","seed0","seed","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"60","424","2870451","2871795","0","0","8","0","0","310","62","507","12","1","901","62","1351","12","6","952","62","1444","12","8","975","1480","9","425","27","69","10","31"
"61","404","2701760","2703370","2","0","5","0","0","112","18","165","4","2","864","60","1244","10","14","967","60","1419","10","15","987","1478","16","405","19","86","12","29"
"62","386","2964578","2966019","3","0","4","0","0","108","21","194","2","0","710","57","1172","13","9","798","57","1321","13","10","816","1363","10","387","22","36","23","30"
"63","388","2790458","2791961","5","0","7","0","1","149","43","237","12","2","649","52","1004","12","7","819","52","1288","12","7","886","1386","8","389","18","47","24","24"
"64","335","3050858","3052349","18","0","37","0","0","533","63","846","15","9","993","63","1559","15","17","1031","63","1631","15","17","1037","1647","17","336","25","84","14","43"
"65","392","2884219","2885767","24","1","41","0","0","653","48","1103","15","8","1090","48","1840","15","18","1117","48","1885","15","18","1123","1914","18","393","34","193","7","72"
"66","528","3144418","3145792","6","2","10","0","0","317","52","513","14","6","995","53","1629","14","21","1040","53","1764","14","21","1064","1808","21","529","23","91","23","43"
"67","462","2989392","2990821","30","21","15","3","1","223","74","277","13","3","786","74","1208","13","11","864","74","1366","13","11","888","1405","13","463","17","41","10","33"
"68","365","3259945","3261278","3","0","7","0","0","99","16","184","3","3","788","50","1324","11","15","876","50","1486","11","16","886","1521","16","366","14","56","15","31"
"69","327","3082805","3084425","26","0","52","0","0","467","66","738","24","13","895","66","1400","24","19","924","66","1458","24","21","935","1470","21","328","16","61","11","26"
"70","484","3352413","3353794","4","0","0","0","0","14","0","6","0","1","277","64","440","14","8","629","64","1033","14","17","798","1320","21","485","12","28","13","19"
"71","256","3162779","3164290","44","7","140","1","1","753","66","1184","10","14","980","66","1680","10","18","-1","-1","-1","-1","-1","986","1689","18","257","30","95","22","54"
"72","340","3446028","3448852","7","0","8","0","0","290","58","467","9","3","827","67","1347","10","11","873","67","1440","10","11","881","1454","11","341","17","32","20","24"
"73","407","3252538","3254534","16","0","13","0","0","685","65","1023","16","9","1039","65","1633","16","16","1055","65","1672","16","16","1072","1690","16","408","16","91","16","43"
"74","340","3531174","3532577","38","4","109","1","1","677","51","973","17","13","935","51","1432","17","15","961","51","1501","17","15","973","1514","15","341","16","66","25","30"
"75","475","3345545","3347108","47","0","103","0","1","644","59","1047","12","10","983","59","1718","12","16","1007","59","1773","12","16","1017","1794","16","476","29","130","14","50"
"76","391","3610985","3612305","23","15","25","5","0","539","69","920","18","10","925","69","1603","18","20","951","69","1656","18","20","959","1668","20","392","21","113","12","37"
"77","321","3456456","3458047","59","16","118","10","1","718","53","1174","15","5","963","53","1714","15","12","978","53","1747","15","12","980","1757","12","322","34","100","11","47"
"78","410","3709062","3710338","1","0","8","0","0","123","46","200","15","0","715","61","1157","23","6","800","61","1360","23","9","862","1438","11","411","13","52","17","22"
"79","308","3547903","3549424","61","2","172","0","0","541","57","906","15","6","713","57","1182","15","8","729","57","1213","15","8","731","1218","8","309","16","16","14","16"
"80","297","3800759","3802187","15","0","29","0","0","308","57","393","17","2","884","57","1491","17","9","961","57","1600","17","13","962","1608","13","298","26","50","23","52"
"82","121","3884478","3886032","1","0","5","0","0","4","0","9","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","4","9","1","122","1","0","2","0"
"81","341","3617131","3618833","8","0","15","0","0","629","55","846","14","8","1058","55","1628","14","17","1121","55","1733","14","18","1127","1745","18","342","23","75","22","48"
"83","351","3898099","3899486","5","0","6","0","0","378","65","596","16","5","871","65","1512","16","12","935","65","1610","16","13","941","1633","13","352","24","100","17","41"
"84","416","3709318","3710977","5","0","0","0","0","30","13","14","2","0","519","57","750","15","4","764","57","1200","15","8","855","1340","10","417","20","62","15","34"
"85","429","3988281","3989700","5","0","5","0","0","378","64","492","19","3","833","64","1323","19","14","890","64","1402","19","14","910","1444","14","430","28","61","11","39"
"86","395","3798765","3800279","9","5","9","3","0","165","53","221","15","3","675","64","1110","20","10","814","64","1382","20","11","852","1441","11","396","27","47","15","32"
"87","333","4079389","4080862","60","11","136","3","0","675","61","1016","11","10","887","61","1376","11","12","902","61","1399","11","13","906","1409","13","334","16","23","20","33"
"88","336","3884028","3885449","5","0","3","0","0","166","36","272","13","4","837","64","1298","20","13","945","64","1459","20","14","950","1472","14","337","21","40","19","38"
"89","405","4158830","4160075","4","0","6","0","0","267","62","392","14","4","747","65","1190","14","13","797","65","1303","14","14","820","1339","14","406","21","33","16","20"
"90","395","3971017","3972558","8","0","6","0","0","234","55","305","14","1","759","57","1180","14","12","898","57","1465","14","14","928","1519","14","396","18","40","19","35"
"91","399","4243004","4244517","3","0","6","0","0","289","55","421","21","4","921","55","1477","21","11","985","55","1644","21","12","1007","1695","12","400","24","134","14","41"
"92","309","4064786","4066792","78","18","128","2","1","598","60","947","14","15","868","60","1432","14","20","900","60","1486","14","21","902","1489","21","310","19","55","14","30"
"93","296","4340973","4342958","19","12","4","2","0","170","31","272","6","2","918","65","1427","15","12","976","65","1549","15","14","978","1553","14","297","19","42","20","37"
"95","59","4418626","4419852","3","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","5","0","60","1","0","0","1"
"94","372","4143947","4145529","5","0","3","0","0","143","49","173","12","0","742","62","1133","13","10","849","62","1346","13","13","885","1409","13","373","21","51","19","33"
"96","433","4425303","4426533","12","0","13","0","0","503","63","885","16","4","815","63","1481","16","7","839","63","1536","16","7","848","1550","7","434","20","123","14","36"
"98","30","4515519","4517033","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","3","0","31","0","0","0","0"
"97","276","4224708","4226706","51","5","133","0","1","597","49","939","7","11","907","49","1483","7","16","937","49","1512","7","17","937","1512","17","277","19","58","13","40"
"99","378","4520344","4521850","5","0","10","0","0","54","6","107","2","1","727","70","1064","17","10","881","70","1295","17","14","927","1378","14","379","20","37","26","32"
"100","351","4303032","4304760","6","0","7","0","1","109","32","87","12","1","671","53","1093","19","17","796","53","1338","19","19","826","1386","20","352","17","39","18","23"
"101","378","4611726","4613586","3","0","5","0","0","235","44","384","8","3","690","44","1129","8","6","805","44","1327","8","6","837","1410","6","379","19","57","17","23"
"102","302","4388542","4390810","6","0","11","0","0","419","41","666","17","3","815","41","1274","17","10","851","41","1328","17","11","853","1329","11","303","14","35","11","23"
"103","378","4704272","4705580","7","0","10","0","0","204","63","326","23","3","711","65","1068","23","8","769","65","1184","23","9","786","1217","9","379","16","34","6","13"
"104","319","4476597","4478076","50","6","122","0","0","758","40","1216","9","9","983","40","1645","9","10","988","40","1666","9","10","992","1670","10","320","16","65","29","37"
"106","283","4567013","4569184","10","0","5","0","0","596","63","946","18","9","933","63","1633","18","15","964","63","1678","18","15","965","1680","15","284","30","57","22","45"
"105","423","4793857","4795286","1","0","3","0","0","250","67","384","25","3","709","67","1250","25","8","792","67","1411","25","8","823","1458","10","424","21","47","15","26"
"108","320","4893518","4894891","13","6","18","2","0","509","53","744","12","9","985","53","1558","12","23","1026","53","1646","12","23","1032","1649","23","321","25","87","11","43"
"107","507","4660272","4662017","35","5","116","2","0","526","69","864","11","4","906","69","1447","11","11","939","69","1518","11","11","978","1590","11","508","19","61","22","27"
"109","352","4984773","4986140","18","13","13","4","0","321","68","443","14","1","794","68","1333","14","8","865","68","1439","14","8","883","1466","8","353","10","32","19","24"
"110","375","4769373","4770865","10","0","10","0","0","395","55","621","10","7","833","55","1359","10","16","899","55","1509","10","18","920","1553","18","376","20","83","19","43"
"111","391","5071722","5073324","6","0","7","0","1","357","50","686","15","4","955","51","1582","15","17","1010","51","1689","15","19","1024","1716","20","392","16","64","23","47"
"112","328","4864728","4866701","50","25","46","2","1","581","69","923","13","12","969","69","1623","13","20","990","69","1683","13","20","998","1692","20","329","32","90","15","52"
"113","305","5179658","5181002","20","11","10","3","0","378","53","591","14","4","909","55","1492","14","16","982","55","1608","14","18","989","1628","19","306","24","82","10","41"
"114","366","4967919","4970148","4","0","5","0","0","277","67","490","20","1","790","67","1375","20","10","848","67","1467","20","12","854","1507","12","367","13","43","17","24"
"116","347","5051334","5052924","16","0","18","0","0","416","50","719","14","6","713","50","1181","14","13","742","50","1238","14","13","753","1258","13","348","16","28","17","23"
"115","439","5269106","5271278","6","0","2","0","0","32","13","27","1","0","443","48","763","8","6","798","48","1301","8","13","902","1493","14","440","16","80","16","25"
"117","333","5123025","5124880","3","0","5","0","0","141","34","214","4","1","964","76","1563","14","15","1043","76","1728","14","16","1051","1744","16","334","25","122","13","43"
"118","274","5357701","5359014","32","10","23","1","0","815","61","1221","11","7","1110","61","1828","11","15","1116","61","1837","11","15","1116","1837","15","275","22","99","17","66"
"119","276","5223411","5225042","74","18","89","5","0","694","68","1045","16","13","961","68","1505","16","18","975","68","1519","16","18","975","1519","18","277","34","48","15","37"
"120","543","5455565","5456902","10","8","6","3","0","103","23","138","4","0","634","41","1048","10","6","778","41","1328","10","10","846","1393","11","544","20","39","12","31"
"121","384","5300049","5301436","9","5","8","3","0","169","47","222","9","2","754","62","1175","16","7","864","62","1347","16","9","875","1378","9","385","19","23","16","26"
"122","361","5547064","5548329","8","0","10","0","0","148","38","198","6","3","655","65","885","11","12","736","65","1063","11","13","754","1093","13","362","17","24","18","15"
"123","413","5376003","5377497","4","0","0","0","0","282","67","319","15","3","918","67","1384","15","22","1022","67","1592","15","23","1050","1642","23","414","27","82","17","59"
"124","400","5611399","5612593","8","2","3","0","0","59","13","73","1","2","787","62","1132","11","8","944","62","1439","11","13","1003","1569","14","401","22","60","13","29"
"125","313","5461182","5462632","61","4","155","1","1","654","66","1002","16","11","886","66","1499","16","20","914","66","1529","16","21","917","1538","21","314","22","56","8","47"
"126","352","5693843","5695024","5","0","5","1","0","190","30","361","12","2","1052","58","1659","15","16","1092","58","1788","15","16","1106","1816","16","353","23","126","23","57"
"127","289","5548986","5551987","61","13","135","3","0","704","54","1116","16","16","965","54","1637","16","21","986","54","1666","16","21","987","1670","21","290","34","90","15","48"
"128","469","5805346","5807597","6","0","7","0","0","88","24","64","5","0","732","77","1077","20","9","932","77","1380","20","14","978","1454","15","470","22","81","12","36"
"129","435","5699117","5702481","18","7","7","0","1","162","43","216","13","1","811","56","1283","15","16","921","56","1493","15","19","947","1553","19","436","22","63","22","39"
"131","36","5855067","5856456","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","1","0","37","0","0","0","0"
"130","345","5987047","5989974","43","18","103","3","1","549","68","770","7","6","935","68","1382","7","11","968","68","1474","7","13","977","1504","13","346","13","29","15","38"
"132","411","5859751","5861199","13","1","12","0","0","287","50","373","14","5","941","50","1580","14","16","1013","50","1729","14","17","1028","1780","17","412","30","142","17","63"
"133","294","6105965","6107151","82","16","165","5","0","937","51","1456","16","13","1066","51","1778","16","16","1072","51","1794","16","17","1072","1795","17","295","28","144","17","72"
"134","419","5947969","5949405","7","0","4","0","0","182","43","223","17","2","751","58","1177","19","9","931","58","1551","19","12","982","1671","12","420","38","127","8","43"
"135","369","6186828","6188133","80","26","130","5","0","617","61","972","22","4","916","61","1408","22","7","938","61","1486","22","7","947","1510","7","370","24","86","17","44"
"136","303","6033245","6034696","5","0","3","0","0","256","69","376","13","3","770","69","1324","13","10","839","69","1433","13","11","844","1439","11","304","19","45","27","29"
"137","444","6265484","6266763","5","0","9","0","1","359","67","453","22","3","855","67","1349","22","8","953","67","1531","22","9","996","1580","13","445","31","87","10","43"
"138","370","6104538","6106051","6","0","3","0","1","180","59","192","13","4","859","69","1366","15","15","1035","69","1672","15","18","1068","1716","18","371","32","79","24","48"
"139","326","6351580","6352869","11","0","15","0","0","387","63","616","9","7","967","63","1579","9","14","1003","63","1638","9","15","1007","1649","15","327","21","100","18","33"
"140","362","6188332","6189809","3","1","14","0","0","496","54","843","15","1","902","54","1490","15","7","934","54","1538","15","8","940","1553","8","363","25","66","30","28"
"142","20","6264348","6265843","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","21","0","0","0","1"
"141","305","6432101","6433369","11","0","15","0","0","683","73","960","15","5","1090","73","1740","15","14","1113","73","1793","15","14","1114","1799","14","306","28","106","13","48"
"143","348","6267635","6269092","46","17","153","3","0","557","64","918","11","4","902","64","1520","11","11","914","64","1559","11","11","915","1565","11","349","22","56","21","31"
"144","372","6511554","6512826","86","16","151","3","1","639","65","924","16","4","1018","65","1702","16","9","1045","65","1793","16","9","1048","1807","9","373","17","98","17","48"
"145","365","6343785","6345251","8","0","7","0","0","296","69","390","16","6","822","69","1166","16","12","876","69","1264","16","12","879","1280","12","366","14","21","20","19"
"146","375","6595778","6597030","3","0","16","0","0","507","44","847","16","7","1010","44","1715","16","23","1027","44","1753","16","24","1028","1767","24","376","27","104","17","37"
"147","288","6413973","6415471","40","3","101","0","0","652","63","1034","14","7","1048","63","1685","14","17","1062","63","1701","14","17","1064","1701","17","289","31","116","14","45"
"148","373","6680875","6682156","14","6","9","0","0","579","62","899","10","10","985","62","1606","10","15","1009","62","1645","10","15","1018","1649","15","374","30","92","18","54"
"150","24","6760953","6762216","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","0","25","0","0","0","1"
"149","402","6490745","6492134","4","0","11","1","0","482","62","778","15","5","1065","62","1763","15","16","1109","62","1884","15","18","1116","1905","18","403","26","187","12","56"
"151","385","6764495","6765742","12","0","27","0","0","298","56","405","11","4","895","56","1355","11","15","944","56","1453","11","16","959","1477","16","386","18","53","15","32"
"152","362","6578662","6580065","2","0","7","0","0","52","16","97","3","0","755","62","1106","11","14","924","62","1366","11","20","956","1421","21","363","26","53","13","43"
"153","410","6842922","6844165","2","0","5","0","0","19","13","26","2","0","580","73","890","9","6","790","73","1237","9","10","881","1353","11","411","12","34","17","33"
"154","407","6652143","6653758","5","0","8","0","0","50","3","59","0","1","782","48","1260","19","8","919","48","1590","19","11","973","1674","11","408","14","81","19","38"
"155","380","6918863","6920234","3","0","6","0","0","125","33","211","3","1","715","68","1115","13","12","790","68","1253","13","13","818","1299","14","381","14","26","11","25"
"156","430","6734434","6735943","2","0","4","0","0","43","17","62","2","1","772","65","1241","18","11","905","65","1519","18","13","936","1596","14","431","19","74","17","34"
"157","353","6988911","6990211","40","15","28","0","0","619","67","859","12","9","965","67","1572","12","17","986","67","1619","12","18","991","1627","18","354","25","69","15","49"
"158","314","6819586","6821034","20","14","19","3","0","448","67","658","14","5","912","67","1518","14","12","946","67","1611","14","12","948","1615","12","315","25","136","17","39"
"159","346","7067654","7068942","27","12","20","4","0","537","54","841","20","10","1036","54","1718","20","20","1074","54","1783","20","20","1081","1799","20","347","17","76","27","54"
"160","331","6891636","6893050","6","0","12","0","0","461","60","743","15","4","909","60","1485","15","11","954","60","1573","15","11","958","1587","11","332","14","54","17","34"
"161","364","7152927","7154152","141","25","278","8","0","811","71","1290","16","11","1003","71","1651","16","13","1015","71","1682","16","13","1020","1685","13","365","33","81","18","49"
"162","330","6965234","6966646","12","0","14","0","0","351","55","557","19","5","856","55","1325","19","12","913","55","1416","19","12","925","1434","12","331","23","41","17","30"
"163","305","7233274","7234614","68","6","141","1","0","474","53","751","14","5","803","53","1191","14","11","824","53","1222","14","11","825","1227","11","306","18","22","23","19"
"164","369","7035390","7036853","1","0","4","0","0","143","43","205","8","1","759","56","1192","14","10","904","56","1439","14","13","926","1462","13","370","23","60","12","33"
"165","443","7297567","7299422","1","0","3","0","0","3","0","6","0","0","163","17","297","3","1","787","64","1239","16","11","1019","1743","15","444","24","106","26","57"
"166","348","7110293","7111731","8","0","1","0","0","257","62","448","20","3","873","62","1445","20","10","949","62","1616","20","10","953","1633","10","349","27","101","8","41"
"167","370","7387258","7388554","6","0","6","0","0","300","51","506","13","0","909","51","1494","13","10","972","51","1629","13","10","997","1678","10","371","23","79","18","40"
"169","83","7467029","7468328","2","0","1","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","3","2","0","84","0","0","0","0"
"168","340","7188928","7190340","12","0","25","0","0","500","65","858","17","6","784","65","1286","17","11","812","65","1318","17","13","815","1332","13","341","16","27","14","22"
"171","34","7259087","7260618","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","2","1","0","35","0","0","0","0"
"170","320","7475739","7477006","37","1","90","0","0","506","52","766","16","6","800","52","1279","16","11","845","52","1374","16","11","852","1390","11","321","19","39","12","32"
"172","303","7263774","7265230","23","19","15","7","1","370","48","673","13","3","882","48","1578","13","5","957","48","1684","13","7","962","1694","9","304","23","64","17","51"
"173","375","7546798","7548071","26","3","118","1","0","326","71","517","17","2","735","71","1162","17","9","769","71","1229","17","10","773","1239","10","376","11","15","14","29"
"174","384","7338343","7339728","23","16","8","5","0","373","71","663","17","4","936","71","1500","17","11","967","71","1571","17","11","979","1605","11","385","22","55","23","35"
"175","295","7619093","7620317","70","28","120","2","0","567","61","882","11","9","862","61","1392","11","12","878","61","1438","11","12","879","1445","12","296","18","34","19","25"
"176","336","7418307","7419703","31","4","126","1","1","446","80","758","20","2","736","80","1216","20","9","759","80","1258","20","10","766","1260","10","337","14","21","16","19"
"177","354","7686808","7688176","40","2","121","3","0","567","66","980","20","7","932","66","1552","20","12","953","66","1591","20","13","961","1602","13","355","12","50","13","33"
